name,community
330.41_241.8,2
330.41_384.33,1
330.41_388.91,1
330.42_273.88,2
330.42_537.88,1
330.45_488.44,1
330.46_250.3,2
330.49_300.36,2
330.5_558.39,1
330.51_381.06,1
330.66_298.95,2
330.69_325.58,2
330.69_375.86,1
330.75_247.23,2
330.76_377.34,1
330.77_115.25,3
330.77_286.96,2
330.77_480.55,1
330.77_560.26,1
330.85_92.35,3
330.86_275.76,2
330.9_115.43,3
330.95_392.93,1
330.96_308.2,2
330.97_285.19,2
331_518.16,1
331.03_291.12,5
331.07_138.75,5
331.11_320.02,2
331.13_402.24,1
331.14_389.28,1
331.16_246.32,2
331.19_490.6,1
331.28_124.83,3
331.33_261.83,2
331.33_313.71,1
331.35_333.05,1
331.35_390.98,1
331.41_300.94,2
331.41_433,1
331.41_546.74,1
331.44_328.95,1
331.45_115.33,3
331.45_534.85,1
331.48_441.37,1
331.49_140.11,2
331.49_310.7,2
331.55_539.62,1
331.57_399.73,1
331.57_413.5,1
331.57_439.91,1
331.62_322.62,1
331.63_558.6,1
331.64_137.29,5
331.64_334.65,1
331.65_549.21,1
331.66_307.17,6
331.71_436.21,1
331.78_305.2,1
331.78_374.54,1
331.81_403.97,1
331.82_116.12,3
331.85_431.5,1
331.91_498.11,1
331.94_440.99,1
332.02_119.8,3
332.05_288.75,2
332.06_337.05,1
332.1_379.82,1
332.1_387.13,1
332.17_94.04,3
332.18_158.87,3
332.24_117.6,5
332.24_446.36,1
332.25_141.83,3
332.26_301.99,2
332.33_259.82,2
332.33_324.12,1
332.35_128.8,4
332.35_244.86,2
332.36_385,1
332.42_134.51,1
332.43_326.23,1
332.45_143.42,3
332.47_161.64,2
332.52_333.27,1
332.54_440.64,1
332.57_148.65,5
332.6_433.47,1
332.61_276.77,2
332.62_550.57,1
332.64_526.15,1
332.65_556.98,1
332.66_486.75,1
332.74_121.57,3
332.74_312.35,1
332.74_330.39,1
332.77_284.33,3
332.8_134.84,3
332.85_509.01,1
332.89_265.46,2
332.91_559.85,1
332.95_438.48,1
332.99_267.78,2
333_285.98,2
333.01_494.59,1
333.03_107.66,3
333.03_309.42,2
333.08_145.2,3
333.1_443.25,1
333.11_296.55,2
333.12_491.92,1
333.14_317.31,1
333.14_405.4,1
333.15_320.55,1
333.16_256.02,2
333.2_151.61,3
333.21_554.7,1
333.22_382.42,1
333.25_239.21,2
333.28_298.46,2
333.38_440.46,1
333.41_373.57,1
333.42_228.63,2
333.43_533.1,1
333.45_384.53,1
333.47_251.95,2
333.47_380.93,1
333.5_333,1
333.52_245.72,2
333.53_247.14,2
333.53_290.8,2
333.53_305.75,2
333.53_313.92,2
333.55_377.24,1
333.56_114.15,5
333.58_397.5,1
333.66_303.4,1
333.71_143.23,3
333.73_100.29,3
333.73_135.46,3
333.77_325.21,1
333.79_118.95,2
333.81_327.65,2
333.85_398.88,1
333.85_401.73,1
333.93_307.81,2
333.93_541.73,1
333.93_563.32,1
333.96_308.87,1
333.97_154.97,3
333.97_157.09,3
334.05_232.56,2
334.05_93.2,5
334.06_136.95,3
334.06_323.64,2
334.07_139.48,3
334.07_322.17,1
334.08_311.05,2
334.09_379.79,1
334.11_164.31,3
334.11_301.6,2
334.12_531.66,1
334.15_293.85,2
334.15_390.91,1
334.18_331.57,1
334.2_124.27,3
334.2_391.32,1
334.21_502.29,1
334.25_224.73,2
334.26_133.91,5
334.26_553.18,1
334.27_409.11,1
334.3_395.56,1
334.31_372.71,1
334.32_234.59,2
334.33_134.53,5
334.33_249.49,2
334.33_407.35,1
334.39_111.49,3
334.39_529.34,1
334.4_244.45,2
334.41_390.8,1
334.41_392.04,1
334.44_390.47,1
334.46_560.01,1
334.48_114.34,3
334.48_306.39,1
334.48_499.8,1
334.54_326.4,1
334.54_429.01,1
334.54_567.87,1
334.55_288.69,1
334.56_236.34,2
334.56_372.14,1
334.61_312.5,1
334.62_389.75,1
334.72_393.54,1
334.73_544.28,1
334.74_390.05,1
334.75_321.25,2
334.77_489.54,1
334.79_446.36,1
334.81_122.97,3
334.81_549.6,1
334.82_318.32,1
334.83_537.34,1
334.88_362.17,1
334.88_433.08,1
334.9_274.44,2
334.9_408.01,1
334.91_112.38,3
334.91_378.46,1
334.92_312.41,2
334.93_120.26,3
334.94_382.35,1
334.95_142.02,3
334.96_389.36,2
334.97_263.19,2
334.97_280.99,2
335.02_401.84,1
335.03_334.33,2
335.04_127.93,3
335.04_338.13,1
335.07_159.24,3
335.09_441.76,1
335.1_391.18,1
335.11_315.72,2
335.13_496.39,1
335.14_557.43,1
335.16_400.01,1
335.17_397.16,1
335.17_436.77,1
335.18_248.52,5
335.18_439.27,1
335.19_562.46,1
335.2_371.29,1
335.21_300.58,1
335.22_134.22,3
335.24_390.68,1
335.27_447.48,1
335.28_314.98,3
335.3_131.26,3
335.32_285.82,2
335.33_270.31,2
335.33_481.16,1
335.36_411.34,1
335.37_389.86,1
335.4_109.72,3
335.4_261.16,2
335.4_320.5,5
335.41_117.83,3
335.41_316.55,1
335.41_326.58,1
335.41_481.25,1
335.42_492.94,1
335.43_330.57,1
335.51_101.67,1
335.54_374.89,1
335.58_126.25,5
335.59_242.66,2
335.59_264.37,2
335.59_486.67,1
335.61_265.46,2
335.61_380,1
335.69_377.72,1
335.7_163.28,3
335.81_152.31,3
335.83_277.48,2
335.86_289.32,2
335.89_149.69,3
335.91_392.16,1
335.92_389.91,1
335.93_267.89,2
335.93_506.71,1
335.94_125.11,3
335.96_245.87,2
335.98_388.39,1
336.03_111.78,3
336.07_560.31,1
336.07_93.59,5
336.08_288.14,2
336.1_136.39,3
336.1_309.27,1
336.1_372.17,1
336.11_399.36,1
336.13_476.12,1
336.16_95.92,3
336.17_539.91,1
336.18_160.43,3
336.19_334.94,2
336.19_546.78,1
336.2_332.17,1
336.21_272,2
336.22_444.03,1
336.23_150.03,3
336.25_120.06,1
336.26_306.76,2
336.27_103.41,5
336.32_225.46,2
336.34_314.43,1
336.35_125.4,3
336.39_324.94,1
336.41_322.99,1
336.41_370.64,1
336.43_474.14,1
336.44_141.18,2
336.44_550.24,1
336.46_430.64,1
336.47_474.41,1
336.47_571.72,1
336.49_361.69,1
336.49_376.58,1
336.49_99.78,5
336.5_319.5,2
336.5_557.47,1
336.51_240.67,2
336.53_119.13,3
336.53_96.02,3
336.56_125.62,3
336.56_394.87,1
336.57_138.23,3
336.57_292.49,2
336.58_113.08,5
336.59_447.09,1
336.6_126.09,3
336.6_325.78,1
336.62_123.5,3
336.63_275.78,2
336.63_485.41,1
336.64_474.17,1
336.65_304.13,1
336.65_482.53,1
336.66_475.12,1
336.68_299.92,2
336.72_538.34,1
336.74_328.56,1
336.74_440.06,1
336.75_474.5,1
336.76_236.55,2
336.77_541.58,1
336.78_333.06,1
336.79_559.81,1
336.83_373.48,1
336.85_132.5,3
336.86_563.31,1
336.87_390.41,1
336.91_125.52,3
336.91_229.79,2
336.92_251.08,2
336.94_523.26,1
336.97_499.31,1
336.98_243.88,2
337_263.66,2
337_324.12,5
337_404.83,1
337.02_120.76,3
337.03_232.67,2
337.03_492.18,1
337.04_257.33,2
337.05_118.09,3
337.07_165.37,2
337.07_94.22,5
337.09_125.68,3
337.11_137.15,3
337.15_108.68,3
337.17_227.02,2
337.17_543.27,1
337.18_148.95,3
337.19_135.88,3
337.19_155.54,3
337.2_311.3,6
337.22_371.05,1
337.23_289.29,1
337.27_369.07,1
337.28_110.46,3
337.29_540.95,1
337.3_439.05,1
337.36_107.2,3
337.36_429.77,1
337.37_540.17,1
337.39_117.85,3
337.39_418.57,1
337.39_534.36,1
337.4_561.57,1
337.42_247.93,2
337.46_369.83,1
337.49_537.65,1
337.5_378.98,1
337.51_474.03,1
337.55_288.36,2
337.57_387.66,1
337.57_413.78,1
337.58_318.78,1
337.59_398.66,1
337.6_146.75,3
337.6_149.34,3
337.6_369.13,1
337.61_112.73,3
337.62_496.21,1
337.63_564.97,1
337.64_118.79,3
337.64_550.65,1
337.67_125.59,2
337.67_312.79,1
337.68_368.51,1
337.68_448.77,1
337.69_125.19,3
337.69_150.56,2
337.69_359.57,1
337.73_442.44,1
337.73_557.67,1
337.77_368.87,1
337.77_445.18,1
337.8_326.94,2
337.81_141.63,2
337.81_555.74,1
337.82_335.54,1
337.83_321.67,2
337.84_157.67,2
337.84_295.18,2
337.84_402.1,1
337.86_553.83,1
337.88_96.06,3
337.95_435.08,1
337.96_432.63,1
337.99_437.92,1
338_253.59,2
338.04_273.82,2
338.04_337.37,1
338.04_396.23,1
338.05_239.3,2
338.05_308.69,2
338.07_329.85,1
338.09_374.97,1
338.09_433.36,1
338.11_317.54,2
338.12_439.38,1
338.14_131.52,3
338.14_341.67,1
338.15_115.99,5
338.16_314.44,2
338.17_309.74,2
338.18_370.81,1
338.18_567.89,1
338.21_270.84,2
338.23_539.26,1
338.26_121.96,3
338.3_545.65,1
338.31_136.11,3
338.34_431.89,1
338.36_363.01,1
338.37_152.94,3
338.38_542.88,1
338.4_507.35,1
338.42_541.94,1
338.43_485.14,1
338.45_302.58,2
338.45_545.43,1
338.46_117.57,2
338.46_368.12,1
338.47_316.26,2
338.48_117.31,2
338.5_275.76,2
338.5_377.14,1
338.52_477.02,1
338.57_241.47,2
338.57_285.66,2
338.57_514.02,1
338.6_154.06,2
338.61_256.43,2
338.66_152.14,2
338.66_371.75,1
338.72_289.2,2
338.72_319.68,2
338.76_367.05,1
338.78_486.48,1
338.8_163.38,3
338.82_504.33,1
338.83_559.21,1
338.85_325.39,1
338.86_538.52,1
338.87_322.74,1
338.87_439.26,1
338.9_530.34,1
338.93_299.11,2
338.95_160.79,2
338.96_124.73,3
338.97_135.97,3
338.97_287.69,2
338.98_563.48,1
338.99_557.42,1
339_400.09,1
339.01_335.95,2
339.02_565.99,1
339.04_134.94,3
339.05_228.58,2
339.05_337.37,1
339.11_167.07,3
339.12_113.59,5
339.13_141.73,3
339.14_369.2,1
339.19_118.89,3
339.2_111.05,3
339.2_537.08,1
339.21_282.85,2
339.21_313.91,1
339.23_312.04,2
339.29_163.75,2
339.32_378.07,1
339.33_389.03,1
339.33_92.88,5
339.35_164.56,3
339.35_232.85,2
339.43_539.86,1
339.46_413.57,1
339.48_486.86,1
339.5_317.69,2
339.51_243,2
339.53_385.3,1
339.57_129.9,3
339.6_375.91,1
339.62_477.68,1
339.63_250.84,2
339.65_372.21,1
339.66_406.26,1
339.69_136.41,3
339.69_556.03,1
339.72_120.79,3
339.72_392.91,1
339.74_264.53,2
339.75_104.39,5
339.76_310.34,2
339.77_150.69,3
339.78_478.09,1
339.8_429.7,1
339.8_479.64,1
339.81_116.23,5
339.84_479.81,1
339.85_303.55,2
339.85_555.96,1
339.85_556.06,1
339.86_244.95,2
339.89_480.12,1
339.89_555.79,1
339.9_364.85,1
339.93_100.11,5
339.94_290.76,2
339.96_268.38,2
339.98_335.59,1
339.98_362.12,1
339.98_546.52,1
340_106.26,3
340_359.23,1
340_549.99,1
340.01_365.99,2
340.04_368.34,2
340.05_326.86,1
340.05_556.17,1
340.07_278.39,2
340.07_370.35,1
340.07_553.93,1
340.07_556.05,1
340.08_112.57,3
340.08_98.44,3
340.1_262.47,2
340.11_333.64,1
340.11_366.43,1
340.15_555.77,1
340.16_150.02,3
340.16_556.03,1
340.17_274.25,2
340.18_554.43,1
340.2_140.91,3
340.24_163.26,2
340.25_114.91,3
340.26_440.14,1
340.26_556.85,1
340.27_271.22,2
340.28_366.15,1
340.29_312.99,1
340.29_366,5
340.29_367.23,1
340.3_557.3,1
340.31_247.35,2
340.33_366.69,1
340.36_332.12,1
340.36_360.8,1
340.36_430.92,1
340.36_437.9,1
340.37_552.64,1
340.39_365.78,1
340.39_365.95,3
340.4_117.42,3
340.42_489.91,1
340.46_145.1,3
340.46_366.11,1
340.47_328.61,2
340.47_365.77,1
340.47_376.13,1
340.48_308.16,1
340.53_363.61,5
340.54_338.25,1
340.54_366.28,1
340.58_556.16,1
340.61_366.51,1
340.61_372.35,1
340.62_100.33,1
340.62_299.91,2
340.63_366.11,1
340.63_555.02,1
340.66_155.01,3
340.66_539.33,1
340.68_365.97,4
340.68_428.12,1
340.68_443.05,1
340.69_499.25,1
340.76_152.66,2
340.76_496.84,1
340.77_486.68,1
340.77_574.17,1
340.78_435.65,1
340.82_300.29,2
340.82_571.24,1
340.83_123.99,5
340.87_386.24,1
340.89_319.97,1
340.9_527.07,1
340.92_544.08,1
340.93_238.75,2
340.93_560.54,1
340.94_541.48,1
340.98_322.54,1
340.98_487.39,1
340.99_483.21,1
340.99_537.93,1
341_553.64,1
341.03_304.89,1
341.03_324.28,2
341.03_483,1
341.04_121.83,5
341.07_525.07,1
341.07_558.34,1
341.09_296.47,2
341.11_369.27,1
341.12_170.67,2
341.13_135.68,3
341.14_329.23,1
341.17_505.61,1
341.19_302.52,2
341.19_374.28,1
341.23_375.52,1
341.32_275.31,2
341.32_522.22,1
341.32_536.21,1
341.34_366.56,1
341.35_376.41,1
341.35_395.16,1
341.36_115.35,3
341.36_482.15,1
341.37_313.08,2
341.39_365.92,5
341.4_168.9,3
341.41_283.18,2
341.43_354.77,1
341.43_439.99,1
341.45_229.38,2
341.45_258.28,2
341.46_125.8,3
341.46_163.14,2
341.47_100.5,3
341.48_127.82,3
341.48_372.53,1
341.49_370.66,1
341.49_390.9,1
341.52_389.29,1
341.52_531.68,1
341.54_300.86,2
341.55_446.99,1
341.56_254.15,2
341.65_243.43,2
341.65_271.62,5
341.66_272.98,2
341.66_280.82,5
341.7_112.49,3
341.71_158.12,2
341.71_368.11,1
341.76_241.85,2
341.77_356.01,1
341.78_461.16,1
341.8_557.14,1
341.81_230.86,2
341.83_366.45,1
341.85_494.99,1
341.87_226.58,2
341.88_334.77,1
341.92_434.18,1
341.94_408.01,1
341.96_316.5,2
341.96_480.47,1
341.99_134.13,2
342_358.24,1
342_554.42,1
342.01_126.94,5
342.02_139.24,5
342.03_330.78,1
342.07_398.24,1
342.07_560,1
342.08_438.26,1
342.1_93,5
342.1_98.66,5
342.11_151.62,5
342.11_458.81,1
342.12_127.88,3
342.12_336.68,1
342.12_431.94,1
342.13_480.7,1
342.14_352.67,1
342.14_373.6,1
342.18_327.08,1
342.18_357.07,1
342.18_456.55,1
342.23_99.68,5
342.25_482.48,1
342.27_120.54,3
342.28_135.1,3
342.31_363.36,1
342.32_245.37,2
342.34_335.73,1
342.35_114.75,3
342.35_478.25,2
342.36_173.27,2
342.37_300.09,2
342.37_481.14,1
342.39_482.46,1
342.43_325.07,2
342.48_102.77,3
342.49_533.55,1
342.5_376.69,1
342.51_556.43,1
342.52_266.89,2
342.55_276.93,1
342.59_338.15,1
342.59_526.87,1
342.61_372.03,1
342.63_103.45,5
342.64_309.97,2
342.66_551.13,1
342.67_386.36,1
342.7_338.02,1
342.72_312.92,2
342.72_565.21,1
342.75_235.82,2
342.75_332.31,1
342.75_366.23,1
342.75_368.14,1
342.77_375.48,1
342.8_130.97,3
342.8_360.46,1
342.82_248.02,2
342.83_549.07,1
342.92_412.42,1
342.93_351.53,1
342.94_109.56,5
342.96_354.66,1
342.98_242.24,2
342.98_322.5,1
342.99_314.17,1
343_558.82,1
343.04_390.26,1
343.06_453.35,1
343.08_429.37,1
343.11_273.84,1
343.11_286.66,2
343.11_307.46,1
343.13_147.19,2
343.16_250.25,2
343.17_454.38,1
343.17_517.14,1
343.18_400.5,1
343.19_318.4,1
343.21_154.76,3
343.21_303.83,1
343.22_168.85,2
343.23_281.61,2
343.27_106.26,3
343.28_124.39,3
343.28_383.32,1
343.29_163.26,3
343.29_348.21,1
343.29_570.07,1
343.31_232.74,2
343.31_269.82,2
343.32_279.52,2
343.32_388.18,1
343.34_536.71,1
343.35_298.39,2
343.37_370.85,1
343.39_312.48,2
343.39_419.53,1
343.39_561.07,1
343.4_116.61,3
343.41_329.14,2
343.41_439.81,1
343.41_529.1,1
343.42_275.81,2
343.47_562.59,1
343.5_540.55,1
343.51_356.98,5
343.52_422.89,1
343.54_543.35,1
343.6_436.83,1
343.61_302.89,2
343.61_559.6,1
343.62_335.77,2
343.63_264.09,2
343.64_137.04,3
343.65_166.59,2
343.65_327.47,2
343.67_311.27,1
343.67_463.97,1
343.68_359.09,1
343.68_458.25,1
343.71_133.88,3
343.72_301.91,2
343.8_127.13,5
343.8_127.46,5
343.81_135.06,3
343.82_460.63,1
343.86_337.38,1
343.88_555.24,1
343.9_349.79,1
343.95_561.22,1
343.96_242.35,2
343.96_245.32,2
343.98_234.15,2
343.98_372.21,1
343.98_551.96,1
343.99_359.95,1
344.02_93.91,5
344.04_239.14,2
344.05_326.42,1
344.06_374.26,1
344.09_126.74,5
344.09_157.82,2
344.1_403.92,1
344.14_305.77,2
344.14_313.12,2
344.15_174.42,3
344.16_294.39,2
344.19_100.49,5
344.19_256.56,2
344.22_366.71,1
344.24_229.58,2
344.26_537.06,1
344.27_321.06,2
344.3_113.23,3
344.3_310.35,2
344.31_352.92,1
344.31_364.25,1
344.33_484.09,1
344.34_172.74,3
344.35_362,1
344.37_283.97,2
344.38_480.99,1
344.41_391.41,1
344.44_394.95,1
344.46_314.88,2
344.48_356.19,1
344.49_462.41,1
344.5_488.96,1
344.54_527.76,1
344.61_354.16,1
344.63_351.52,1
344.63_430.72,1
344.64_433.64,1
344.64_523.74,1
344.65_557.11,1
344.67_311.84,2
344.68_416.2,1
344.69_282.33,2
344.7_261.17,2
344.71_494.83,1
344.72_300.22,2
344.77_129.62,3
344.77_561.08,1
344.78_369.85,1
344.79_272.98,2
344.79_372.48,1
344.85_500.12,1
344.87_265.43,2
344.87_368.04,1
344.88_435.57,1
344.89_533.18,1
344.91_333.21,1
344.92_455.35,1
344.96_160.37,3
344.96_232,2
344.96_257.74,2
344.99_365.94,1
345.04_450.92,1
345.05_317.87,2
345.06_546.14,1
345.08_251.85,2
345.08_329.87,1
345.08_463.67,1
345.15_277.93,2
345.18_561,1
345.2_252.35,2
345.23_251.62,2
345.24_441.49,1
345.27_371.54,1
345.29_505.73,1
345.33_171.82,2
345.36_376.52,1
345.39_253.61,2
345.4_107.95,3
345.41_241.15,2
345.41_438.06,1
345.41_559.01,1
345.42_243.85,2
345.44_521.25,1
345.46_235.68,2
345.47_346.64,1
345.48_105.82,5
345.49_255.39,2
345.5_349.17,1
345.51_288.9,2
345.52_465.15,1
345.56_454.36,1
345.57_157.99,2
345.57_359.85,1
345.57_464.66,1
345.58_109.79,2
345.61_270.81,2
345.64_326.85,1
345.65_222.71,2
345.65_279.43,2
345.66_409.5,1
345.67_557.38,1
345.7_560.41,1
345.72_477.45,1
345.73_298.52,2
345.73_313.38,2
345.76_309.07,2
345.81_175.65,3
345.81_531.96,1
345.83_462.24,1
345.83_94.95,3
345.84_169.82,2
345.86_150.4,3
345.86_384.97,1
345.86_537.41,1
345.86_93.92,5
345.89_135.78,3
345.9_344.86,1
345.91_484.72,1
345.92_356.31,1
345.92_526.45,1
345.94_559.81,1
345.97_563.91,1
345.98_153.53,3
345.98_167.68,2
345.99_142.58,3
345.99_316.13,2
346_565.39,1
346.01_528.52,1
346.04_310.66,2
346.08_375.19,1
346.08_447.72,1
346.09_226.56,2
346.1_560.85,1
346.11_577.99,1
346.13_497.18,1
346.17_139.3,2
346.18_249.45,2
346.18_303.91,2
346.2_560.56,1
346.22_350.95,1
346.23_242.59,2
346.23_460.18,1
346.25_121.09,3
346.25_540.56,1
346.27_358.13,1
346.32_363.49,1
346.33_353.06,1
346.38_345.6,1
346.41_525.04,1
346.42_113.46,3
346.42_387.89,1
346.42_430.33,1
346.43_553.75,1
346.44_324.63,1
346.45_445.23,1
346.47_347.76,1
346.48_173.65,3
346.5_253.09,5
346.5_567.67,1
346.51_382.44,1
346.53_238.15,2
346.53_442.77,1
346.55_301.94,2
346.58_92.79,5
346.6_272.27,2
346.6_314.56,2
346.61_529.42,1
346.61_572.88,1
346.63_97.7,5
346.64_456.8,1
346.65_458.6,1
346.67_364.87,1
346.68_392.56,1
346.69_313.55,1
346.7_312.36,2
346.73_354.67,1
346.75_318.57,1
346.77_415.06,1
346.8_329.6,1
346.82_313.59,6
346.83_290.13,2
346.85_307.96,2
346.87_125.7,5
346.91_313.2,2
346.94_521.4,1
346.96_365.74,1
346.97_372.76,1
346.97_463.96,1
346.99_475.37,1
347_331.55,1
347.01_265.66,2
347.08_286.18,1
347.08_465.63,1
347.12_390.91,1
347.14_116.08,3
347.14_310.29,2
347.18_292.47,2
347.18_374.48,1
347.2_258.83,2
347.22_240.2,2
347.22_432.82,1
347.23_167.04,2
347.23_437.23,1
347.25_168.01,2
347.25_231,2
347.26_348.72,1
347.27_91.78,3
347.28_114.92,3
347.28_361.31,1
347.34_113.4,3
347.35_282.59,2
347.36_255.93,2
347.38_461.75,4
347.39_325.12,1
347.41_117.48,5
347.42_359.52,1
347.43_422.47,1
347.43_524.22,1
347.44_369.59,1
347.45_245.26,2
347.46_261.78,2
347.46_463.05,1
347.46_500.49,1
347.49_437.01,1
347.52_109.03,3
347.55_106.57,5
347.57_315.9,2
347.58_150.92,3
347.59_299.55,2
347.6_492.5,1
347.61_388.98,1
347.62_533.7,1
347.65_435.71,1
347.65_451.93,1
347.68_94.17,5
347.7_420.44,1
347.71_277,2
347.72_345,1
347.72_550.01,1
347.76_333.14,1
347.77_438.67,1
347.77_461.41,1
347.81_110.73,3
347.82_158.73,3
347.83_443.81,1
347.84_128.94,3
347.84_406.12,1
347.86_146.26,2
347.88_394.9,1
347.89_356.11,1
347.89_410.67,1
347.9_452.62,1
347.94_309.51,2
347.97_557.48,1
347.98_150.14,3
347.98_320.54,1
347.98_322.63,2
347.98_563.18,1
348.01_423.73,1
348.05_311.1,2
348.05_314.15,2
348.05_318.41,1
348.05_327.93,1
348.05_559.09,1
348.06_537.12,1
348.15_462.57,1
348.18_400.37,1
348.19_313.11,2
348.19_324.12,2
348.2_365.86,1
348.23_554.57,1
348.24_218.08,2
348.25_314.01,1
348.26_235.03,2
348.26_241.83,2
348.26_417.81,1
348.27_233.51,2
348.27_467.94,1
348.29_326.87,1
348.31_450.93,1
348.32_312.11,1
348.34_236.53,2
348.34_531.22,1
348.39_92.69,5
348.42_113.83,3
348.43_545.99,1
348.47_132.23,3
348.47_135.69,5
348.49_223.79,2
348.5_329.81,1
348.5_350.15,1
348.53_250.87,2
348.53_345.27,1
348.55_163.5,2
348.56_291,2
348.56_465.74,1
348.56_574.87,1
348.57_413.13,1
348.65_442.21,1
348.67_267.43,2
348.68_351.96,1
348.69_354.16,1
348.7_325.97,1
348.71_262.61,2
348.71_315.38,2
348.74_105.53,5
348.75_289.27,2
348.77_448.05,1
348.77_486.32,1
348.79_309.22,2
348.79_312.5,2
348.8_102.18,5
348.81_305.53,2
348.82_430.78,1
348.83_272.28,1
348.83_363.16,1
348.85_516.85,1
348.86_425.22,1
348.87_269.29,2
348.87_300.57,2
348.87_520.74,1
348.94_459.05,1
348.95_345.82,1
348.96_504.77,1
348.97_314.19,1
349_426.91,1
349_445.58,1
349.01_375.77,1
349.03_385.97,1
349.03_528.47,1
349.04_388.6,1
349.07_313.77,2
349.1_312.27,5
349.11_347.3,1
349.12_524.72,1
349.13_155.02,3
349.14_275.15,2
349.16_480.65,1
349.18_330.79,1
349.19_539.37,1
349.2_175.31,2
349.2_284.85,2
349.21_324.18,1
349.21_378.3,1
349.22_296.99,2
349.24_415.28,1
349.27_238.2,2
349.28_364.58,1
349.28_437.03,1
349.3_450.35,1
349.31_463.28,1
349.33_495.41,1
349.37_113.4,5
349.37_168.05,2
349.41_313.17,6
349.41_316.99,1
349.43_239.98,2
349.43_283.03,2
349.47_314.19,2
349.48_561.22,1
349.51_117.09,5
349.51_524.22,1
349.52_318.34,1
349.52_344.5,1
349.52_366.83,1
349.58_120.65,3
349.58_248.64,2
349.59_236.4,5
349.59_253,2
349.6_466.26,1
349.61_259.31,2
349.61_288.17,2
349.61_390.6,1
349.61_526.84,1
349.62_311.58,2
349.62_369.13,1
349.65_89.86,3
349.67_433.6,1
349.7_378.62,1
349.7_450.46,1
349.74_314.74,2
349.75_227.86,2
349.76_360.1,1
349.76_373.77,1
349.77_148.9,2
349.77_567,1
349.78_394.75,1
349.78_525.79,1
349.8_282.91,2
349.8_324.51,2
349.81_474.54,1
349.83_479.22,1
349.84_313.55,2
349.85_489.37,1
349.85_525.56,1
349.88_123.85,5
349.88_292.18,2
349.88_358.3,1
349.88_454.76,1
349.89_251.06,2
349.92_255.92,2
349.92_472.66,1
349.94_310.49,2
349.96_476.48,1
349.99_451.61,1
350.01_172.15,3
350.01_439.24,1
350.03_470.44,1
350.07_138.88,5
350.08_122.75,2
350.1_372.05,1
350.11_309.32,2
350.11_321.37,1
350.13_279.05,2
350.14_370.78,1
350.15_351.6,1
350.15_408.36,1
350.16_564.4,1
350.18_526.36,1
350.19_334.83,1
350.19_355.07,1
350.19_397.45,1
350.2_483.22,1
350.23_158.17,3
350.23_322.86,1
350.24_129.7,1
350.24_234.38,2
350.24_410.74,1
350.28_246.05,2
350.28_311.84,1
350.28_526.78,1
350.29_570.51,1
350.31_280.68,2
350.33_314.14,2
350.34_253.92,2
350.34_481.95,1
350.34_523.47,1
350.36_93.84,5
350.37_427.77,1
350.38_345.06,1
350.39_431.76,1
350.39_91.67,5
350.4_241.35,2
350.42_285.57,2
350.42_435.04,1
350.44_498.33,1
350.45_110.61,3
350.46_551.88,1
350.49_230.4,2
350.5_525.6,1
350.51_116.02,3
350.51_526.46,1
350.53_361.43,1
350.56_218.24,2
350.57_238.32,2
350.57_526.48,1
350.59_236.2,2
350.61_270.61,2
350.61_296.16,2
350.62_240.43,2
350.63_131.22,3
350.63_378.79,1
350.65_146.27,3
350.67_378.28,1
350.69_380.64,1
350.7_244.02,2
350.71_364.13,1
350.73_555.7,1
350.77_128.61,3
350.79_329.07,1
350.8_169.32,3
350.8_525.85,1
350.81_451.02,1
350.84_264.31,2
350.87_99.65,3
350.88_420.1,1
350.93_405.17,1
350.94_349.49,1
350.95_345.92,1
350.96_566.74,1
350.97_327.09,1
350.97_343.93,1
350.99_300.69,2
351.01_320.7,2
351.02_317.73,2
351.03_273.63,2
351.03_309.23,2
351.05_161.94,3
351.08_378.44,1
351.09_435.96,1
351.09_573.95,1
351.1_312.78,2
351.11_274.66,2
351.11_316.06,1
351.11_557.89,1
351.17_239.84,2
351.17_382.35,1
351.17_430.45,1
351.2_468,1
351.21_353.46,1
351.23_176.18,3
351.24_324.52,1
351.24_378.09,1
351.25_121.08,5
351.25_277.37,2
351.25_282.33,2
351.3_365.37,1
351.31_374.51,1
351.31_484.97,1
351.34_122.57,3
351.35_281.38,2
351.36_369.66,1
351.38_250.38,2
351.39_240.31,2
351.39_258.23,2
351.39_376.78,1
351.4_226.7,2
351.4_445.8,1
351.41_133.8,5
351.42_233.16,2
351.42_432.02,1
351.42_532.31,1
351.45_484.38,1
351.48_255.19,2
351.48_386.41,1
351.48_395.52,1
351.5_270.43,2
351.51_486.89,1
351.57_366.25,1
351.58_346.98,1
351.59_275.64,2
351.59_356.36,1
351.6_126,5
351.62_492.27,1
351.63_117.1,3
351.64_293.07,2
351.66_231.18,2
351.66_321.42,2
351.68_98.54,5
351.73_392.88,1
351.75_305.22,2
351.75_401.99,1
351.76_239.34,5
351.76_92.14,5
351.78_541,1
351.81_151.71,3
351.81_228.74,2
351.82_240.88,1
351.85_283.67,2
351.86_527.2,1
351.87_224.75,2
351.89_368.23,1
351.91_242.68,2
351.93_114.03,5
351.96_450.31,1
351.98_374.12,2
352.01_255.4,2
352.01_320.01,1
352.04_417.33,1
352.05_104.47,5
352.05_412.09,1
352.05_96.54,5
352.06_310.53,2
352.06_564.38,1
352.08_237.29,2
352.1_566.13,1
352.11_566.57,1
352.12_351.64,1
